Product Code,Other Code,Product Name,Colour Code,Colour Name,Size code,Size Name,JAN
18101,1810,Basic Basketball Jersey,5,Royal Blue,15,150,4.56E+12
18101,1810,Basic Basketball Jersey,11,Red,13,130,4.56E+12
18101,1810,Basic Basketball Jersey,11,Red,14,140,4.56E+12
18101,1810,Basic Basketball Jersey,11,Red,15,150,4.56E+12
18101,1810,Basic Basketball Jersey,14,Burgundy,13,130,4.56E+12
18101,1810,Basic Basketball Jersey,14,Burgundy,14,140,4.56E+12
18101,1810,Basic Basketball Jersey,14,Burgundy,15,150,4.56E+12
18101,1810,Basic Basketball Jersey,15,Orange,13,130,4.56E+12
18101,1810,Basic Basketball Jersey,15,Orange,14,140,4.56E+12
18101,1810,Basic Basketball Jersey,15,Orange,15,150,4.56E+12
18101,1810,Basic Basketball Jersey,21,Yellow,13,130,4.56E+12
18101,1810,Basic Basketball Jersey,21,Yellow,14,140,4.56E+12
18101,1810,Basic Basketball Jersey,21,Yellow,15,150,4.56E+12
18101,1810,Basic Basketball Jersey,26,Green,13,130,4.56E+12
18101,1810,Basic Basketball Jersey,26,Green,14,140,4.56E+12
18101,1810,Basic Basketball Jersey,26,Green,15,150,4.56E+12
18101,1810,Basic Basketball Jersey,34,Black,13,130,4.56E+12
18101,1810,Basic Basketball Jersey,34,Black,14,140,4.56E+12
18101,1810,Basic Basketball Jersey,34,Black,15,150,4.56E+12
18101,1810,Basic Basketball Jersey,40,Plum,13,130,4.56E+12
18101,1810,Basic Basketball Jersey,40,Plum,14,140,4.56E+12
18101,1810,Basic Basketball Jersey,40,Plum,15,150,4.56E+12
18103,1810,Basic Basketball Jersey,0,White,22,Ｓ,4.56E+12
18103,1810,Basic Basketball Jersey,0,White,23,Ｍ,4.56E+12
18103,1810,Basic Basketball Jersey,0,White,24,Ｌ,4.56E+12
18103,1810,Basic Basketball Jersey,0,White,25,ＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,0,White,26,ＸＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,1,Navy,22,Ｓ,4.56E+12
18103,1810,Basic Basketball Jersey,1,Navy,23,Ｍ,4.56E+12
18103,1810,Basic Basketball Jersey,1,Navy,24,Ｌ,4.56E+12
18103,1810,Basic Basketball Jersey,1,Navy,25,ＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,1,Navy,26,ＸＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,2,Turquoise,22,Ｓ,4.56E+12
18103,1810,Basic Basketball Jersey,2,Turquoise,23,Ｍ,4.56E+12
18103,1810,Basic Basketball Jersey,2,Turquoise,24,Ｌ,4.56E+12
18103,1810,Basic Basketball Jersey,2,Turquoise,25,ＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,2,Turquoise,26,ＸＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,5,Royal Blue,22,Ｓ,4.56E+12
18103,1810,Basic Basketball Jersey,5,Royal Blue,23,Ｍ,4.56E+12
18103,1810,Basic Basketball Jersey,5,Royal Blue,24,Ｌ,4.56E+12
18103,1810,Basic Basketball Jersey,5,Royal Blue,25,ＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,5,Royal Blue,26,ＸＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,11,Red,22,Ｓ,4.56E+12
18103,1810,Basic Basketball Jersey,11,Red,23,Ｍ,4.56E+12
18103,1810,Basic Basketball Jersey,11,Red,24,Ｌ,4.56E+12
18103,1810,Basic Basketball Jersey,11,Red,25,ＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,11,Red,26,ＸＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,14,Burgundy,22,Ｓ,4.56E+12
18103,1810,Basic Basketball Jersey,14,Burgundy,23,Ｍ,4.56E+12
18103,1810,Basic Basketball Jersey,14,Burgundy,24,Ｌ,4.56E+12
18103,1810,Basic Basketball Jersey,14,Burgundy,25,ＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,14,Burgundy,26,ＸＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,15,Orange,22,Ｓ,4.56E+12
18103,1810,Basic Basketball Jersey,15,Orange,23,Ｍ,4.56E+12
18103,1810,Basic Basketball Jersey,15,Orange,24,Ｌ,4.56E+12
18103,1810,Basic Basketball Jersey,15,Orange,25,ＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,15,Orange,26,ＸＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,21,Yellow,22,Ｓ,4.56E+12
18103,1810,Basic Basketball Jersey,21,Yellow,23,Ｍ,4.56E+12
18103,1810,Basic Basketball Jersey,21,Yellow,24,Ｌ,4.56E+12
18103,1810,Basic Basketball Jersey,21,Yellow,25,ＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,21,Yellow,26,ＸＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,26,Green,22,Ｓ,4.56E+12
18103,1810,Basic Basketball Jersey,26,Green,23,Ｍ,4.56E+12
18103,1810,Basic Basketball Jersey,26,Green,24,Ｌ,4.56E+12
18103,1810,Basic Basketball Jersey,26,Green,25,ＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,26,Green,26,ＸＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,34,Black,22,Ｓ,4.56E+12
18103,1810,Basic Basketball Jersey,34,Black,23,Ｍ,4.56E+12
18103,1810,Basic Basketball Jersey,34,Black,24,Ｌ,4.56E+12
18103,1810,Basic Basketball Jersey,34,Black,25,ＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,34,Black,26,ＸＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,40,Plum,22,Ｓ,4.56E+12
18103,1810,Basic Basketball Jersey,40,Plum,23,Ｍ,4.56E+12
18103,1810,Basic Basketball Jersey,40,Plum,24,Ｌ,4.56E+12
18103,1810,Basic Basketball Jersey,40,Plum,25,ＸＬ,4.56E+12
18103,1810,Basic Basketball Jersey,40,Plum,26,ＸＸＬ,4.56E+12
18100,1810,Basic Basketball Jersey,0,White,12,120,4.59E+12
18100,1810,Basic Basketball Jersey,1,Navy,12,120,4.59E+12
18100,1810,Basic Basketball Jersey,2,Turquoise,12,120,4.59E+12
18100,1810,Basic Basketball Jersey,5,Royal Blue,12,120,4.59E+12
18100,1810,Basic Basketball Jersey,11,Red,12,120,4.59E+12
18100,1810,Basic Basketball Jersey,14,Burgundy,12,120,4.59E+12
18100,1810,Basic Basketball Jersey,15,Orange,12,120,4.59E+12
18100,1810,Basic Basketball Jersey,21,Yellow,12,120,4.59E+12
18100,1810,Basic Basketball Jersey,26,Green,12,120,4.59E+12
18100,1810,Basic Basketball Jersey,34,Black,12,120,4.59E+12
18100,1810,Basic Basketball Jersey,40,Plum,12,120,4.59E+12
18100,1810,Basic Basketball Jersey,0,White,11,110,4.59E+12
18100,1810,Basic Basketball Jersey,1,Navy,11,110,4.59E+12
18100,1810,Basic Basketball Jersey,2,Turquoise,11,110,4.59E+12
18100,1810,Basic Basketball Jersey,5,Royal Blue,11,110,4.59E+12
18100,1810,Basic Basketball Jersey,11,Red,11,110,4.59E+12
18100,1810,Basic Basketball Jersey,14,Burgundy,11,110,4.59E+12
18100,1810,Basic Basketball Jersey,15,Orange,11,110,4.59E+12
18100,1810,Basic Basketball Jersey,21,Yellow,11,110,4.59E+12
18100,1810,Basic Basketball Jersey,26,Green,11,110,4.59E+12
18100,1810,Basic Basketball Jersey,34,Black,11,110,4.59E+12
18100,1810,Basic Basketball Jersey,40,Plum,11,110,4.59E+12
19100,1910,Basic Football Jersey,0,White,11,110,4.59E+12
19100,1910,Basic Football Jersey,0,White,12,120,4.59E+12
19100,1910,Basic Football Jersey,1,Navy,11,110,4.59E+12
19100,1910,Basic Football Jersey,1,Navy,12,120,4.59E+12
19100,1910,Basic Football Jersey,2,Turquoise,11,110,4.59E+12
19100,1910,Basic Football Jersey,2,Turquoise,12,120,4.59E+12
19100,1910,Basic Football Jersey,5,Royal Blue,11,110,4.59E+12
19100,1910,Basic Football Jersey,5,Royal Blue,12,120,4.59E+12
19100,1910,Basic Football Jersey,11,Red,11,110,4.59E+12
19100,1910,Basic Football Jersey,11,Red,12,120,4.59E+12
19100,1910,Basic Football Jersey,14,Burgundy,11,110,4.59E+12
19100,1910,Basic Football Jersey,14,Burgundy,12,120,4.59E+12
19100,1910,Basic Football Jersey,15,Orange,11,110,4.59E+12
19100,1910,Basic Football Jersey,15,Orange,12,120,4.59E+12
19100,1910,Basic Football Jersey,21,Yellow,11,110,4.59E+12
19100,1910,Basic Football Jersey,21,Yellow,12,120,4.59E+12
19100,1910,Basic Football Jersey,26,Green,11,110,4.59E+12
19100,1910,Basic Football Jersey,26,Green,12,120,4.59E+12
19100,1910,Basic Football Jersey,34,Black,11,110,4.59E+12
19100,1910,Basic Football Jersey,34,Black,12,120,4.59E+12
19100,1910,Basic Football Jersey,40,Plum,11,110,4.59E+12
19100,1910,Basic Football Jersey,40,Plum,12,120,4.59E+12
19101,1910,Basic Football Jersey,0,White,13,130,4.56E+12
19101,1910,Basic Football Jersey,0,White,14,140,4.56E+12
19101,1910,Basic Football Jersey,0,White,15,150,4.56E+12
19101,1910,Basic Football Jersey,1,Navy,13,130,4.56E+12
19101,1910,Basic Football Jersey,1,Navy,14,140,4.56E+12
19101,1910,Basic Football Jersey,1,Navy,15,150,4.56E+12
19101,1910,Basic Football Jersey,2,Turquoise,13,130,4.56E+12
19101,1910,Basic Football Jersey,2,Turquoise,14,140,4.56E+12
19101,1910,Basic Football Jersey,2,Turquoise,15,150,4.56E+12
19101,1910,Basic Football Jersey,5,Royal Blue,13,130,4.56E+12
19101,1910,Basic Football Jersey,5,Royal Blue,14,140,4.56E+12
19101,1910,Basic Football Jersey,5,Royal Blue,15,150,4.56E+12
19101,1910,Basic Football Jersey,11,Red,13,130,4.56E+12
19101,1910,Basic Football Jersey,11,Red,14,140,4.56E+12
19101,1910,Basic Football Jersey,11,Red,15,150,4.56E+12
19101,1910,Basic Football Jersey,14,Burgundy,13,130,4.56E+12
19101,1910,Basic Football Jersey,14,Burgundy,14,140,4.56E+12
19101,1910,Basic Football Jersey,14,Burgundy,15,150,4.56E+12
19101,1910,Basic Football Jersey,15,Orange,13,130,4.56E+12
19101,1910,Basic Football Jersey,15,Orange,14,140,4.56E+12
19101,1910,Basic Football Jersey,15,Orange,15,150,4.56E+12
19101,1910,Basic Football Jersey,21,Yellow,13,130,4.56E+12
19101,1910,Basic Football Jersey,21,Yellow,14,140,4.56E+12
19101,1910,Basic Football Jersey,21,Yellow,15,150,4.56E+12
19101,1910,Basic Football Jersey,26,Green,13,130,4.56E+12
19101,1910,Basic Football Jersey,26,Green,14,140,4.56E+12
19101,1910,Basic Football Jersey,26,Green,15,150,4.56E+12
19101,1910,Basic Football Jersey,34,Black,13,130,4.56E+12
19101,1910,Basic Football Jersey,34,Black,14,140,4.56E+12
19101,1910,Basic Football Jersey,34,Black,15,150,4.56E+12
19101,1910,Basic Football Jersey,40,Plum,13,130,4.56E+12
19101,1910,Basic Football Jersey,40,Plum,14,140,4.56E+12
19101,1910,Basic Football Jersey,40,Plum,15,150,4.56E+12
19103,1910,Basic Football Jersey,0,White,22,Ｓ,4.56E+12
19103,1910,Basic Football Jersey,0,White,23,Ｍ,4.56E+12
19103,1910,Basic Football Jersey,0,White,24,Ｌ,4.56E+12
19103,1910,Basic Football Jersey,0,White,25,ＸＬ,4.56E+12
19103,1910,Basic Football Jersey,0,White,26,ＸＸＬ,4.56E+12
19103,1910,Basic Football Jersey,1,Navy,22,Ｓ,4.56E+12
19103,1910,Basic Football Jersey,1,Navy,23,Ｍ,4.56E+12
19103,1910,Basic Football Jersey,1,Navy,24,Ｌ,4.56E+12
19103,1910,Basic Football Jersey,1,Navy,25,ＸＬ,4.56E+12
19103,1910,Basic Football Jersey,1,Navy,26,ＸＸＬ,4.56E+12
19103,1910,Basic Football Jersey,2,Turquoise,22,Ｓ,4.56E+12
19103,1910,Basic Football Jersey,2,Turquoise,23,Ｍ,4.56E+12
19103,1910,Basic Football Jersey,2,Turquoise,24,Ｌ,4.56E+12
19103,1910,Basic Football Jersey,2,Turquoise,25,ＸＬ,4.56E+12
19103,1910,Basic Football Jersey,2,Turquoise,26,ＸＸＬ,4.56E+12
19103,1910,Basic Football Jersey,5,Royal Blue,22,Ｓ,4.56E+12
19103,1910,Basic Football Jersey,5,Royal Blue,23,Ｍ,4.56E+12
19103,1910,Basic Football Jersey,5,Royal Blue,24,Ｌ,4.56E+12
19103,1910,Basic Football Jersey,5,Royal Blue,25,ＸＬ,4.56E+12
19103,1910,Basic Football Jersey,5,Royal Blue,26,ＸＸＬ,4.56E+12
19103,1910,Basic Football Jersey,11,Red,22,Ｓ,4.56E+12
19103,1910,Basic Football Jersey,11,Red,23,Ｍ,4.56E+12
19103,1910,Basic Football Jersey,11,Red,24,Ｌ,4.56E+12
19103,1910,Basic Football Jersey,11,Red,25,ＸＬ,4.56E+12
19103,1910,Basic Football Jersey,11,Red,26,ＸＸＬ,4.56E+12
19103,1910,Basic Football Jersey,14,Burgundy,22,Ｓ,4.56E+12
19103,1910,Basic Football Jersey,14,Burgundy,23,Ｍ,4.56E+12
19103,1910,Basic Football Jersey,14,Burgundy,24,Ｌ,4.56E+12
19103,1910,Basic Football Jersey,14,Burgundy,25,ＸＬ,4.56E+12
19103,1910,Basic Football Jersey,14,Burgundy,26,ＸＸＬ,4.56E+12
19103,1910,Basic Football Jersey,15,Orange,22,Ｓ,4.56E+12
19103,1910,Basic Football Jersey,15,Orange,23,Ｍ,4.56E+12
19103,1910,Basic Football Jersey,15,Orange,24,Ｌ,4.56E+12
19103,1910,Basic Football Jersey,15,Orange,25,ＸＬ,4.56E+12
19103,1910,Basic Football Jersey,15,Orange,26,ＸＸＬ,4.56E+12
19103,1910,Basic Football Jersey,21,Yellow,22,Ｓ,4.56E+12
19103,1910,Basic Football Jersey,21,Yellow,23,Ｍ,4.56E+12
19103,1910,Basic Football Jersey,21,Yellow,24,Ｌ,4.56E+12
19103,1910,Basic Football Jersey,21,Yellow,25,ＸＬ,4.56E+12
19103,1910,Basic Football Jersey,21,Yellow,26,ＸＸＬ,4.56E+12
19103,1910,Basic Football Jersey,26,Green,22,Ｓ,4.56E+12
19103,1910,Basic Football Jersey,26,Green,23,Ｍ,4.56E+12
19103,1910,Basic Football Jersey,26,Green,24,Ｌ,4.56E+12
19103,1910,Basic Football Jersey,26,Green,25,ＸＬ,4.56E+12
19103,1910,Basic Football Jersey,26,Green,26,ＸＸＬ,4.56E+12
19103,1910,Basic Football Jersey,34,Black,22,Ｓ,4.56E+12
19103,1910,Basic Football Jersey,34,Black,23,Ｍ,4.56E+12
19103,1910,Basic Football Jersey,34,Black,24,Ｌ,4.56E+12
19103,1910,Basic Football Jersey,34,Black,25,ＸＬ,4.56E+12
19103,1910,Basic Football Jersey,34,Black,26,ＸＸＬ,4.56E+12
19103,1910,Basic Football Jersey,40,Plum,22,Ｓ,4.56E+12
19103,1910,Basic Football Jersey,40,Plum,23,Ｍ,4.56E+12
19103,1910,Basic Football Jersey,40,Plum,24,Ｌ,4.56E+12
19103,1910,Basic Football Jersey,40,Plum,25,ＸＬ,4.56E+12
19103,1910,Basic Football Jersey,40,Plum,26,ＸＸＬ,4.56E+12
19300,1930,Basic Long Sleeve Football Jersey,0,White,11,110,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,0,White,12,120,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,1,Navy,11,110,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,1,Navy,12,120,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,2,Turquoise,11,110,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,2,Turquoise,12,120,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,5,Royal Blue,11,110,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,5,Royal Blue,12,120,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,11,Red,11,110,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,11,Red,12,120,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,14,Burgundy,11,110,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,14,Burgundy,12,120,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,15,Orange,11,110,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,15,Orange,12,120,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,21,Yellow,11,110,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,21,Yellow,12,120,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,26,Green,11,110,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,26,Green,12,120,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,34,Black,11,110,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,34,Black,12,120,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,40,Plum,11,110,4.59E+12
19300,1930,Basic Long Sleeve Football Jersey,40,Plum,12,120,4.59E+12
19301,1930,Basic Long Sleeve Football Jersey,0,White,13,130,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,0,White,14,140,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,0,White,15,150,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,1,Navy,13,130,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,1,Navy,14,140,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,1,Navy,15,150,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,2,Turquoise,13,130,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,2,Turquoise,14,140,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,2,Turquoise,15,150,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,5,Royal Blue,13,130,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,5,Royal Blue,14,140,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,5,Royal Blue,15,150,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,11,Red,13,130,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,11,Red,14,140,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,11,Red,15,150,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,14,Burgundy,13,130,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,14,Burgundy,14,140,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,14,Burgundy,15,150,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,15,Orange,13,130,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,15,Orange,14,140,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,15,Orange,15,150,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,21,Yellow,13,130,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,21,Yellow,14,140,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,21,Yellow,15,150,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,26,Green,13,130,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,26,Green,14,140,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,26,Green,15,150,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,34,Black,13,130,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,34,Black,14,140,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,34,Black,15,150,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,40,Plum,13,130,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,40,Plum,14,140,4.56E+12
19301,1930,Basic Long Sleeve Football Jersey,40,Plum,15,150,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,0,White,22,Ｓ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,0,White,23,Ｍ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,0,White,24,Ｌ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,0,White,25,ＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,0,White,26,ＸＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,1,Navy,22,Ｓ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,1,Navy,23,Ｍ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,1,Navy,24,Ｌ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,1,Navy,25,ＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,1,Navy,26,ＸＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,2,Turquoise,22,Ｓ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,2,Turquoise,23,Ｍ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,2,Turquoise,24,Ｌ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,2,Turquoise,25,ＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,2,Turquoise,26,ＸＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,5,Royal Blue,22,Ｓ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,5,Royal Blue,23,Ｍ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,5,Royal Blue,24,Ｌ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,5,Royal Blue,25,ＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,5,Royal Blue,26,ＸＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,11,Red,22,Ｓ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,11,Red,23,Ｍ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,11,Red,24,Ｌ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,11,Red,25,ＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,11,Red,26,ＸＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,14,Burgundy,22,Ｓ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,14,Burgundy,23,Ｍ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,14,Burgundy,24,Ｌ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,14,Burgundy,25,ＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,14,Burgundy,26,ＸＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,15,Orange,22,Ｓ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,15,Orange,23,Ｍ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,15,Orange,24,Ｌ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,15,Orange,25,ＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,15,Orange,26,ＸＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,21,Yellow,22,Ｓ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,21,Yellow,23,Ｍ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,21,Yellow,24,Ｌ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,21,Yellow,25,ＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,21,Yellow,26,ＸＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,26,Green,22,Ｓ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,26,Green,23,Ｍ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,26,Green,24,Ｌ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,26,Green,25,ＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,26,Green,26,ＸＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,34,Black,22,Ｓ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,34,Black,23,Ｍ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,34,Black,24,Ｌ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,34,Black,25,ＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,34,Black,26,ＸＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,40,Plum,22,Ｓ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,40,Plum,23,Ｍ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,40,Plum,24,Ｌ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,40,Plum,25,ＸＬ,4.56E+12
19303,1930,Basic Long Sleeve Football Jersey,40,Plum,26,ＸＸＬ,4.56E+12
203,20,Baseball Socks,0,White,2016,16～18,4.59E+12
203,20,Baseball Socks,0,White,2019,19～21,4.56E+12
203,20,Baseball Socks,0,White,2022,22～24,4.56E+12
203,20,Baseball Socks,0,White,2025,25～27,4.56E+12
203,20,Baseball Socks,1,Navy,2016,16～18,4.59E+12
203,20,Baseball Socks,1,Navy,2019,19～21,4.56E+12
203,20,Baseball Socks,1,Navy,2022,22～24,4.56E+12
203,20,Baseball Socks,1,Navy,2025,25～27,4.56E+12
203,20,Baseball Socks,5,Royal Blue,2016,16～18,4.59E+12
203,20,Baseball Socks,5,Royal Blue,2019,19～21,4.56E+12
203,20,Baseball Socks,5,Royal Blue,2022,22～24,4.56E+12
203,20,Baseball Socks,5,Royal Blue,2025,25～27,4.56E+12
203,20,Baseball Socks,11,Red,2016,16～18,4.59E+12
203,20,Baseball Socks,11,Red,2019,19～21,4.56E+12
203,20,Baseball Socks,11,Red,2022,22～24,4.56E+12
203,20,Baseball Socks,11,Red,2025,25～27,4.56E+12
203,20,Baseball Socks,21,Yellow,2016,16～18,4.59E+12
203,20,Baseball Socks,21,Yellow,2019,19～21,4.56E+12
203,20,Baseball Socks,21,Yellow,2022,22～24,4.56E+12
203,20,Baseball Socks,21,Yellow,2025,25～27,4.56E+12
203,20,Baseball Socks,31,Light Grey ,2016,16～18,4.59E+12
203,20,Baseball Socks,31,Light Grey ,2019,19～21,4.56E+12
203,20,Baseball Socks,31,Light Grey ,2022,22～24,4.56E+12
203,20,Baseball Socks,31,Light Grey ,2025,25～27,4.56E+12
203,20,Baseball Socks,34,Black,2016,16～18,4.59E+12
203,20,Baseball Socks,34,Black,2019,19～21,4.56E+12
203,20,Baseball Socks,34,Black,2022,22～24,4.56E+12
203,20,Baseball Socks,34,Black,2025,25～27,4.56E+12
20000,2000,Track Top with Piping,1,Navy,11,110,4.59E+12
20000,2000,Track Top with Piping,1,Navy,12,120,4.59E+12
20000,2000,Track Top with Piping,3,Blue,11,110,4.59E+12
20000,2000,Track Top with Piping,3,Blue,12,120,4.59E+12
20000,2000,Track Top with Piping,4,Saxe,11,110,4.59E+12
20000,2000,Track Top with Piping,4,Saxe,12,120,4.59E+12
20000,2000,Track Top with Piping,11,Red,11,110,4.59E+12
20000,2000,Track Top with Piping,11,Red,12,120,4.59E+12
20000,2000,Track Top with Piping,13,Light Pink,11,110,4.59E+12
20000,2000,Track Top with Piping,13,Light Pink,12,120,4.59E+12
20000,2000,Track Top with Piping,14,Burgundy,11,110,4.59E+12
20000,2000,Track Top with Piping,14,Burgundy,12,120,4.59E+12
20000,2000,Track Top with Piping,29,Bronze Green,11,110,4.59E+12
20000,2000,Track Top with Piping,29,Bronze Green,12,120,4.59E+12
20000,2000,Track Top with Piping,34,Black,11,110,4.59E+12
20000,2000,Track Top with Piping,34,Black,12,120,4.59E+12
20000,2000,Track Top with Piping,36,Silver White,11,110,4.59E+12
20000,2000,Track Top with Piping,36,Silver White,12,120,4.59E+12
20000,2000,Track Top with Piping,40,Plum,11,110,4.59E+12
20000,2000,Track Top with Piping,40,Plum,12,120,4.59E+12
